id,healing_event_id,step_name,ui_version,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,cand_tag,cand_testid,cand_text,is_correct,recorded_at
184,47,password_field,v7,0.23,0.95,0.8194,0.7278,0.484,0.6326,input,,,0,2026-05-26 11:35:28
185,48,login_button,v7,0.42,0.74,0.6949,0.681,0.484,0.6026,button,,TRUY CẬP →,1,2026-05-26 11:35:28
186,49,search_input,v7,0.9623,1.0,0.8757,0.7037,0.764,0.9505,input,product-search,,1,2026-05-26 11:35:31
187,50,filter_iphone_button,v7,0.8271,1.0,0.8751,0.6845,0.764,0.8976,button,category-iphone,IPHONE,1,2026-05-26 11:36:04
188,50,filter_iphone_button,v7,0.813,0.7954,0.8327,0.6001,0.764,0.8127,button,category-airpods,AIRPODS,0,2026-05-26 11:36:04
189,50,filter_iphone_button,v7,0.8113,0.772,0.8577,0.6694,0.764,0.8113,button,category-ipad,IPAD,0,2026-05-26 11:36:04
190,50,filter_iphone_button,v7,0.8045,0.6785,0.8452,0.6515,0.764,0.7743,button,category-macbook,MACBOOK,0,2026-05-26 11:36:04
191,50,filter_iphone_button,v7,0.8026,0.62,0.8577,0.6708,0.764,0.7578,button,category-all,TẤT CẢ,0,2026-05-26 11:36:04
192,50,filter_iphone_button,v7,0.7467,0.6707,0.7707,0.5397,0.764,0.7283,button,,Đăng xuất,0,2026-05-26 11:36:04
193,51,filter_ipad_button,v7,0.8233,1.0,0.8751,0.6835,0.764,0.8961,button,category-ipad,IPAD,1,2026-05-26 11:36:38
194,51,filter_ipad_button,v7,0.8149,0.8273,0.8452,0.6509,0.764,0.8275,button,category-airpods,AIRPODS,0,2026-05-26 11:36:38
195,51,filter_ipad_button,v7,0.8113,0.772,0.8577,0.6667,0.764,0.8113,button,category-iphone,IPHONE,0,2026-05-26 11:36:38
196,51,filter_ipad_button,v7,0.8059,0.6891,0.8577,0.6813,0.764,0.7819,button,category-macbook,MACBOOK,0,2026-05-26 11:36:38
197,51,filter_ipad_button,v7,0.8093,0.62,0.8452,0.6322,0.764,0.7569,button,category-all,TẤT CẢ,0,2026-05-26 11:36:38
198,51,filter_ipad_button,v7,0.789,0.7286,0.6775,0.5317,0.764,0.7378,button,edit-product-6a157ddda1a3a0064da55947,Sửa,0,2026-05-26 11:36:38
199,52,filter_macbook_button,v7,0.8286,1.0,0.8751,0.6812,0.764,0.8982,button,category-macbook,MACBOOK,1,2026-05-26 11:37:12
200,52,filter_macbook_button,v7,0.808,0.7286,0.8577,0.6758,0.764,0.7957,button,category-airpods,AIRPODS,0,2026-05-26 11:37:12
201,52,filter_macbook_button,v7,0.8059,0.6891,0.8577,0.6588,0.764,0.7819,button,category-ipad,IPAD,0,2026-05-26 11:37:12
202,52,filter_macbook_button,v7,0.8045,0.6785,0.8452,0.626,0.764,0.7743,button,category-iphone,IPHONE,0,2026-05-26 11:37:12
203,52,filter_macbook_button,v7,0.8067,0.6785,0.8327,0.583,0.764,0.7717,button,category-all,TẤT CẢ,0,2026-05-26 11:37:12
204,52,filter_macbook_button,v7,0.7881,0.696,0.6616,0.5376,0.764,0.7223,button,edit-product-6a157da6a1a3a0064da553c0,Sửa,0,2026-05-26 11:37:12
205,53,filter_airpods_button,v7,0.8286,1.0,0.8751,0.6775,0.764,0.8982,button,category-airpods,AIRPODS,1,2026-05-26 11:37:46
206,53,filter_airpods_button,v7,0.813,0.7954,0.8327,0.5616,0.764,0.8127,button,category-iphone,IPHONE,0,2026-05-26 11:37:46
207,53,filter_airpods_button,v7,0.8104,0.7582,0.8452,0.6053,0.764,0.8029,button,category-ipad,IPAD,0,2026-05-26 11:37:46
208,53,filter_airpods_button,v7,0.808,0.7286,0.8577,0.6427,0.764,0.7957,button,category-macbook,MACBOOK,0,2026-05-26 11:37:46
209,53,filter_airpods_button,v7,0.8067,0.62,0.8202,0.5387,0.764,0.7489,button,category-all,TẤT CẢ,0,2026-05-26 11:37:46
210,53,filter_airpods_button,v7,0.7856,0.696,0.6537,0.5363,0.764,0.7191,button,edit-product-6a0d531fd7e08f5e9abf6174,Sửa,0,2026-05-26 11:37:46
211,54,filter_Tất cả_button,v7,0.8797,1.0,0.8751,0.6843,0.764,0.9181,button,category-all,TẤT CẢ,1,2026-05-26 11:38:20
212,54,filter_Tất cả_button,v7,0.8067,0.6785,0.8327,0.6028,0.764,0.7717,button,category-macbook,MACBOOK,0,2026-05-26 11:38:20
213,54,filter_Tất cả_button,v7,0.8026,0.62,0.8577,0.6685,0.764,0.7578,button,category-iphone,IPHONE,0,2026-05-26 11:38:20
214,54,filter_Tất cả_button,v7,0.8093,0.62,0.8452,0.6306,0.764,0.7569,button,category-ipad,IPAD,0,2026-05-26 11:38:20
215,54,filter_Tất cả_button,v7,0.8067,0.62,0.8202,0.5445,0.764,0.7489,button,category-airpods,AIRPODS,0,2026-05-26 11:38:20
216,54,filter_Tất cả_button,v7,0.7467,0.7213,0.7627,0.5404,0.764,0.7428,button,,Đăng xuất,0,2026-05-26 11:38:20
217,55,email_field,v8,0.4916,0.87,0.7849,0.7488,0.764,0.6986,input,login-email_v8,,1,2026-05-26 11:38:34
218,55,email_field,v8,0.2925,0.87,0.741,0.6585,0.764,0.6087,input,login-password_v8,,0,2026-05-26 11:38:34
219,56,password_field,v8,0.4666,0.87,0.769,0.744,0.764,0.6844,input,login-password_v8,,1,2026-05-26 11:38:34
220,56,password_field,v8,0.3383,0.82,0.7451,0.7416,0.764,0.6112,input,login-email_v8,,0,2026-05-26 11:38:34
221,57,login_button,v8,0.7233,1.0,0.9811,0.7419,0.764,0.8868,button,btn-login_v8,Đăng nhập,1,2026-05-26 11:38:35
222,58,search_input,v8,0.315,1.0,0.6868,0.7545,0.764,0.6452,input,,,1,2026-05-26 11:38:38
223,59,filter_iphone_button,v8,0.64,1.0,0.5741,0.7471,0.764,0.7403,button,,IPHONE,1,2026-05-26 11:39:10
224,59,filter_iphone_button,v8,0.7467,0.6707,0.7707,0.5397,0.764,0.7283,button,,Đăng xuất,0,2026-05-26 11:39:10
225,59,filter_iphone_button,v8,0.64,0.7954,0.5358,0.6148,0.764,0.6621,button,,AIRPODS,0,2026-05-26 11:39:10
226,59,filter_iphone_button,v8,0.64,0.772,0.5631,0.7255,0.764,0.662,button,,IPAD,0,2026-05-26 11:39:10
227,59,filter_iphone_button,v8,0.64,0.6785,0.5483,0.6846,0.764,0.627,button,,MACBOOK,0,2026-05-26 11:39:10
228,59,filter_iphone_button,v8,0.4829,0.7213,0.6022,0.5422,0.764,0.595,button,,Chỉnh sửa,0,2026-05-26 11:39:10
229,60,filter_ipad_button,v8,0.64,1.0,0.5756,0.7457,0.764,0.7408,button,,IPAD,1,2026-05-26 11:39:44
230,60,filter_ipad_button,v8,0.7467,0.62,0.7832,0.5429,0.764,0.7151,button,,Đăng xuất,0,2026-05-26 11:39:44
231,60,filter_ipad_button,v8,0.64,0.8273,0.5483,0.6754,0.764,0.6761,button,,AIRPODS,0,2026-05-26 11:39:44
232,60,filter_ipad_button,v8,0.64,0.772,0.5616,0.6981,0.764,0.6616,button,,IPHONE,0,2026-05-26 11:39:44
233,60,filter_ipad_button,v8,0.64,0.6891,0.5608,0.7352,0.764,0.634,button,,MACBOOK,0,2026-05-26 11:39:44
234,60,filter_ipad_button,v8,0.4829,0.7286,0.5689,0.5439,0.764,0.5881,button,,Xóa,0,2026-05-26 11:39:44
235,61,filter_macbook_button,v8,0.64,1.0,0.5733,0.7443,0.764,0.7401,button,,MACBOOK,1,2026-05-26 11:40:17
236,61,filter_macbook_button,v8,0.7467,0.62,0.7957,0.5373,0.764,0.7186,button,,Đăng xuất,0,2026-05-26 11:40:17
237,61,filter_macbook_button,v8,0.64,0.7286,0.5608,0.7229,0.764,0.6471,button,,AIRPODS,0,2026-05-26 11:40:17
238,61,filter_macbook_button,v8,0.64,0.6891,0.5631,0.7027,0.764,0.6347,button,,IPAD,0,2026-05-26 11:40:17
239,61,filter_macbook_button,v8,0.64,0.6785,0.5491,0.6478,0.764,0.6273,button,,IPHONE,0,2026-05-26 11:40:17
240,61,filter_macbook_button,v8,0.552,0.6785,0.5388,0.5881,0.764,0.59,button,,TẤT CẢ,0,2026-05-26 11:40:17
241,62,filter_airpods_button,v8,0.64,1.0,0.5733,0.742,0.764,0.7401,button,,AIRPODS,1,2026-05-26 11:40:50
242,62,filter_airpods_button,v8,0.7467,0.62,0.7832,0.5387,0.764,0.7151,button,,Đăng xuất,0,2026-05-26 11:40:50
243,62,filter_airpods_button,v8,0.64,0.7954,0.5366,0.5725,0.764,0.6623,button,,IPHONE,0,2026-05-26 11:40:50
244,62,filter_airpods_button,v8,0.64,0.7582,0.5506,0.6312,0.764,0.654,button,,IPAD,0,2026-05-26 11:40:50
245,62,filter_airpods_button,v8,0.64,0.7286,0.5608,0.6832,0.764,0.6471,button,,MACBOOK,0,2026-05-26 11:40:50
246,62,filter_airpods_button,v8,0.4829,0.696,0.5439,0.5408,0.764,0.5703,button,,Xóa,0,2026-05-26 11:40:50
247,63,filter_Tất cả_button,v8,0.7467,0.7213,0.7627,0.5404,0.764,0.7428,button,,Đăng xuất,1,2026-05-26 11:41:24
248,63,filter_Tất cả_button,v8,0.64,1.0,0.5763,0.7481,0.764,0.741,button,,TẤT CẢ,0,2026-05-26 11:41:24
249,63,filter_Tất cả_button,v8,0.552,0.6785,0.5358,0.6229,0.764,0.5892,button,,MACBOOK,0,2026-05-26 11:41:24
250,63,filter_Tất cả_button,v8,0.552,0.62,0.5616,0.7283,0.764,0.5771,button,,IPHONE,0,2026-05-26 11:41:24
251,63,filter_Tất cả_button,v8,0.4829,0.6707,0.5897,0.5415,0.764,0.5748,button,,Chỉnh sửa,0,2026-05-26 11:41:24
252,63,filter_Tất cả_button,v8,0.4829,0.6707,0.5897,0.5415,0.764,0.5748,button,,Chỉnh sửa,0,2026-05-26 11:41:24
253,64,email_field,v9,0.5136,0.87,0.757,0.7477,0.764,0.6994,input,v9-email-input,,1,2026-05-26 11:41:37
254,64,email_field,v9,0.2742,0.87,0.7299,0.6515,0.764,0.5984,input,v9-password-input,,0,2026-05-26 11:41:37
255,65,password_field,v9,0.704,0.87,0.8252,0.736,0.764,0.7927,input,v9-password-input,,1,2026-05-26 11:41:38
256,65,password_field,v9,0.4625,0.82,0.7203,0.7325,0.764,0.6527,input,v9-email-input,,0,2026-05-26 11:41:38
257,66,login_button,v9,0.6427,0.8733,0.4542,0.7272,0.764,0.666,button,v9-submit-login,Xác nhận đăng nhập,1,2026-05-26 11:41:38
258,67,search_input,v9,0.9045,1.0,0.8511,0.7545,0.764,0.9211,input,v9-search,,1,2026-05-26 11:41:42
259,68,filter_iphone_button,v9,0.9894,1.0,0.88,0.7471,0.764,0.9623,button,v9-filter-iphone,IPHONE,1,2026-05-26 11:42:13
260,68,filter_iphone_button,v9,0.9753,0.7954,0.8376,0.6148,0.764,0.8774,button,v9-filter-airpods,AIRPODS,0,2026-05-26 11:42:13
261,68,filter_iphone_button,v9,0.9752,0.772,0.8626,0.7255,0.764,0.8766,button,v9-filter-ipad,IPAD,0,2026-05-26 11:42:13
262,68,filter_iphone_button,v9,0.9671,0.6785,0.8501,0.6846,0.764,0.8391,button,v9-filter-macbook,MACBOOK,0,2026-05-26 11:42:13
263,68,filter_iphone_button,v9,0.8793,0.62,0.8626,0.7044,0.764,0.7891,button,v9-filter-all,TẤT CẢ,0,2026-05-26 11:42:13
264,68,filter_iphone_button,v9,0.7843,0.7213,0.6824,0.5422,0.764,0.735,button,v9-edit-6a157e16a1a3a0064da55ed6,Chỉnh sửa,0,2026-05-26 11:42:13
265,69,filter_ipad_button,v9,0.9879,1.0,0.88,0.7457,0.764,0.9617,button,v9-filter-ipad,IPAD,1,2026-05-26 11:42:45
266,69,filter_ipad_button,v9,0.9781,0.8273,0.8501,0.6754,0.764,0.8925,button,v9-filter-airpods,AIRPODS,0,2026-05-26 11:42:45
267,69,filter_ipad_button,v9,0.9752,0.772,0.8626,0.6981,0.764,0.8766,button,v9-filter-iphone,IPHONE,0,2026-05-26 11:42:45
268,69,filter_ipad_button,v9,0.9694,0.6891,0.8626,0.7352,0.764,0.847,button,v9-filter-macbook,MACBOOK,0,2026-05-26 11:42:45
269,69,filter_ipad_button,v9,0.887,0.62,0.8501,0.6421,0.764,0.7886,button,v9-filter-all,TẤT CẢ,0,2026-05-26 11:42:45
270,69,filter_ipad_button,v9,0.7929,0.7286,0.679,0.5439,0.764,0.7398,button,v9-delete-6a0d531fd7e08f5e9abf6174,Xóa,0,2026-05-26 11:42:45
271,70,filter_macbook_button,v9,0.99,1.0,0.88,0.7443,0.764,0.9625,button,v9-filter-macbook,MACBOOK,1,2026-05-26 11:43:19
272,70,filter_macbook_button,v9,0.97,0.7286,0.8626,0.7229,0.764,0.8603,button,v9-filter-airpods,AIRPODS,0,2026-05-26 11:43:19
273,70,filter_macbook_button,v9,0.9694,0.6891,0.8626,0.7027,0.764,0.847,button,v9-filter-ipad,IPAD,0,2026-05-26 11:43:19
274,70,filter_macbook_button,v9,0.9671,0.6785,0.8501,0.6478,0.764,0.8391,button,v9-filter-iphone,IPHONE,0,2026-05-26 11:43:19
275,70,filter_macbook_button,v9,0.8826,0.6785,0.8376,0.5881,0.764,0.8026,button,v9-filter-all,TẤT CẢ,0,2026-05-26 11:43:19
276,70,filter_macbook_button,v9,0.7917,0.696,0.6665,0.539,0.764,0.7251,button,v9-delete-6a0d531fd7e08f5e9abf6174,Xóa,0,2026-05-26 11:43:19
277,71,filter_airpods_button,v9,0.99,1.0,0.88,0.742,0.764,0.9625,button,v9-filter-airpods,AIRPODS,1,2026-05-26 11:43:53
278,71,filter_airpods_button,v9,0.9753,0.7954,0.8376,0.5725,0.764,0.8774,button,v9-filter-iphone,IPHONE,0,2026-05-26 11:43:53
279,71,filter_airpods_button,v9,0.9737,0.7582,0.8501,0.6312,0.764,0.868,button,v9-filter-ipad,IPAD,0,2026-05-26 11:43:53
280,71,filter_airpods_button,v9,0.97,0.7286,0.8626,0.6832,0.764,0.8603,button,v9-filter-macbook,MACBOOK,0,2026-05-26 11:43:53
281,71,filter_airpods_button,v9,0.8826,0.62,0.8251,0.5408,0.764,0.7798,button,v9-filter-all,TẤT CẢ,0,2026-05-26 11:43:53
282,71,filter_airpods_button,v9,0.7917,0.696,0.654,0.5408,0.764,0.7216,button,v9-delete-6a0d531fd7e08f5e9abf6174,Xóa,0,2026-05-26 11:43:53
283,72,filter_Tất cả_button,v9,0.987,1.0,0.88,0.7481,0.764,0.9613,button,v9-filter-all,TẤT CẢ,1,2026-05-26 11:44:26
284,72,filter_Tất cả_button,v9,0.8826,0.6785,0.8376,0.6229,0.764,0.8026,button,v9-filter-macbook,MACBOOK,0,2026-05-26 11:44:26
285,72,filter_Tất cả_button,v9,0.8793,0.62,0.8626,0.7283,0.764,0.7891,button,v9-filter-iphone,IPHONE,0,2026-05-26 11:44:26
286,72,filter_Tất cả_button,v9,0.887,0.62,0.8501,0.6702,0.764,0.7886,button,v9-filter-ipad,IPAD,0,2026-05-26 11:44:26
287,72,filter_Tất cả_button,v9,0.8826,0.62,0.8251,0.551,0.764,0.7798,button,v9-filter-airpods,AIRPODS,0,2026-05-26 11:44:26
288,72,filter_Tất cả_button,v9,0.7467,0.7213,0.7627,0.5404,0.764,0.7428,button,,Đăng xuất,0,2026-05-26 11:44:26
289,73,email_field,v10,0.2242,0.87,0.6075,0.7004,0.624,0.5446,input,,,1,2026-05-26 11:44:40
290,73,email_field,v10,0.0275,0.87,0.5379,0.5759,0.624,0.4484,input,,,0,2026-05-26 11:44:40
291,74,password_field,v10,0.27,0.87,0.6049,0.6634,0.624,0.5618,input,,,1,2026-05-26 11:44:40
292,74,password_field,v10,0.0733,0.82,0.5365,0.7659,0.624,0.4494,input,,,0,2026-05-26 11:44:40
293,75,login_button,v10,0.4657,0.6545,0.493,0.6404,0.624,0.5356,button,,Vào tài khoản,1,2026-05-26 11:44:41
294,76,search_input,v10,0.93,1.0,0.88,0.7545,0.764,0.9391,input,,,1,2026-05-26 11:44:44
295,77,filter_iphone_button,v10,0.93,1.0,0.8023,0.6749,0.764,0.9173,button,,IPHONE,1,2026-05-26 11:45:17
296,77,filter_iphone_button,v10,0.93,0.7954,0.8023,0.6148,0.764,0.8498,button,,AIRPODS,0,2026-05-26 11:45:17
297,77,filter_iphone_button,v10,0.93,0.772,0.8023,0.744,0.764,0.8421,button,,IPAD,0,2026-05-26 11:45:17
298,77,filter_iphone_button,v10,0.93,0.6785,0.8023,0.7363,0.764,0.8112,button,,MACBOOK,0,2026-05-26 11:45:17
299,77,filter_iphone_button,v10,0.842,0.62,0.8023,0.7044,0.764,0.7576,button,,TẤT CẢ,0,2026-05-26 11:45:17
300,77,filter_iphone_button,v10,0.7971,0.7044,0.6628,0.5436,0.764,0.7289,button,btn-delete-6a0d531fd7e08f5e9abf6174,Xóa sản phẩm,0,2026-05-26 11:45:17
301,78,filter_ipad_button,v10,0.93,1.0,0.7898,0.6999,0.764,0.9138,button,,IPAD,1,2026-05-26 11:45:50
302,78,filter_ipad_button,v10,0.93,0.8273,0.7898,0.6754,0.764,0.8569,button,,AIRPODS,0,2026-05-26 11:45:50
303,78,filter_ipad_button,v10,0.93,0.772,0.7898,0.7301,0.764,0.8386,button,,IPHONE,0,2026-05-26 11:45:50
304,78,filter_ipad_button,v10,0.93,0.6891,0.7898,0.7352,0.764,0.8112,button,,MACBOOK,0,2026-05-26 11:45:50
305,78,filter_ipad_button,v10,0.842,0.62,0.7898,0.6421,0.764,0.7541,button,,TẤT CẢ,0,2026-05-26 11:45:50
306,78,filter_ipad_button,v10,0.7991,0.7286,0.6575,0.5383,0.764,0.7362,button,btn-edit-6a1484a99d2ea9edeb0b38e9,Sửa,0,2026-05-26 11:45:50
307,79,filter_macbook_button,v10,0.93,1.0,0.7773,0.697,0.764,0.9103,button,,MACBOOK,1,2026-05-26 11:46:24
308,79,filter_macbook_button,v10,0.93,0.7286,0.7773,0.7229,0.764,0.8208,button,,AIRPODS,0,2026-05-26 11:46:24
309,79,filter_macbook_button,v10,0.93,0.6891,0.7773,0.6447,0.764,0.8077,button,,IPAD,0,2026-05-26 11:46:24
310,79,filter_macbook_button,v10,0.93,0.6785,0.7773,0.7458,0.764,0.8042,button,,IPHONE,0,2026-05-26 11:46:24
311,79,filter_macbook_button,v10,0.842,0.6785,0.7773,0.5881,0.764,0.7699,button,,TẤT CẢ,0,2026-05-26 11:46:24
312,79,filter_macbook_button,v10,0.7976,0.696,0.645,0.5324,0.764,0.7213,button,btn-edit-6a1484a99d2ea9edeb0b38e9,Sửa,0,2026-05-26 11:46:24
313,80,filter_airpods_button,v10,0.93,1.0,0.7648,0.742,0.764,0.9068,button,,AIRPODS,1,2026-05-26 11:46:57
314,80,filter_airpods_button,v10,0.93,0.7954,0.7648,0.6922,0.764,0.8393,button,,IPHONE,0,2026-05-26 11:46:57
315,80,filter_airpods_button,v10,0.93,0.7582,0.7648,0.5697,0.764,0.827,button,,IPAD,0,2026-05-26 11:46:57
316,80,filter_airpods_button,v10,0.93,0.7286,0.7648,0.6231,0.764,0.8173,button,,MACBOOK,0,2026-05-26 11:46:57
317,80,filter_airpods_button,v10,0.842,0.62,0.7648,0.5408,0.764,0.7471,button,,TẤT CẢ,0,2026-05-26 11:46:57
318,80,filter_airpods_button,v10,0.7993,0.7,0.6253,0.5422,0.764,0.7178,button,btn-delete-6a0d531fd7e08f5e9abf6174,Xóa sản phẩm,0,2026-05-26 11:46:57
319,81,filter_Tất cả_button,v10,0.93,1.0,0.8193,0.7481,0.764,0.9221,button,,TẤT CẢ,1,2026-05-26 11:47:31
320,81,filter_Tất cả_button,v10,0.842,0.6785,0.8193,0.6826,0.764,0.7817,button,,MACBOOK,0,2026-05-26 11:47:31
321,81,filter_Tất cả_button,v10,0.842,0.62,0.8193,0.7252,0.764,0.7624,button,,IPAD,0,2026-05-26 11:47:31
322,81,filter_Tất cả_button,v10,0.842,0.62,0.8193,0.6141,0.764,0.7624,button,,IPHONE,0,2026-05-26 11:47:31
323,81,filter_Tất cả_button,v10,0.842,0.62,0.8193,0.551,0.764,0.7624,button,,AIRPODS,0,2026-05-26 11:47:31
324,81,filter_Tất cả_button,v10,0.7467,0.7213,0.7627,0.5404,0.764,0.7428,button,,Đăng xuất,0,2026-05-26 11:47:31
325,82,email_field,v11,0.4396,0.87,0.8129,0.6616,0.764,0.6862,input,auth-field-email,,1,2026-05-26 11:47:45
326,82,email_field,v11,0.126,0.87,0.7372,0.5383,0.764,0.5427,input,auth-field-password,,0,2026-05-26 11:47:45
327,83,password_field,v11,0.6291,0.87,0.8151,0.6246,0.764,0.7607,input,auth-field-password,,1,2026-05-26 11:47:45
328,83,password_field,v11,0.3093,0.82,0.7433,0.7429,0.764,0.5994,input,auth-field-email,,0,2026-05-26 11:47:45
329,84,login_button,v11,0.6135,1.0,0.81,0.6032,0.764,0.7961,button,auth-submit-btn,Đăng nhập,1,2026-05-26 11:47:46
330,85,search_input,v11,0.855,1.0,0.88,0.7355,0.764,0.9099,input,,,1,2026-05-26 11:47:49
331,86,filter_iphone_button,v11,0.842,1.0,0.88,0.7287,0.764,0.9048,button,,IPHONE,1,2026-05-26 11:48:22
332,86,filter_iphone_button,v11,0.842,0.7954,0.8376,0.6092,0.764,0.8254,button,,AIRPODS,0,2026-05-26 11:48:22
333,86,filter_iphone_button,v11,0.842,0.772,0.8626,0.7113,0.764,0.8247,button,,IPAD,0,2026-05-26 11:48:22
334,86,filter_iphone_button,v11,0.842,0.6785,0.8501,0.6754,0.764,0.7903,button,,MACBOOK,0,2026-05-26 11:48:22
335,86,filter_iphone_button,v11,0.842,0.62,0.8626,0.6934,0.764,0.7745,button,,TẤT CẢ,0,2026-05-26 11:48:22
336,86,filter_iphone_button,v11,0.7729,0.7213,0.7035,0.5425,0.764,0.7364,button,,Chỉnh sửa,0,2026-05-26 11:48:22
337,87,filter_ipad_button,v11,0.842,1.0,0.88,0.7277,0.764,0.9048,button,,IPAD,1,2026-05-26 11:48:55
338,87,filter_ipad_button,v11,0.842,0.8273,0.8501,0.6668,0.764,0.8394,button,,AIRPODS,0,2026-05-26 11:48:55
339,87,filter_ipad_button,v11,0.842,0.772,0.8626,0.6879,0.764,0.8247,button,,IPHONE,0,2026-05-26 11:48:55
340,87,filter_ipad_button,v11,0.842,0.6891,0.8626,0.7187,0.764,0.7973,button,,MACBOOK,0,2026-05-26 11:48:55
341,87,filter_ipad_button,v11,0.842,0.62,0.8501,0.6356,0.764,0.771,button,,TẤT CẢ,0,2026-05-26 11:48:55
342,87,filter_ipad_button,v11,0.7729,0.7286,0.6665,0.5443,0.764,0.7285,button,,Xóa,0,2026-05-26 11:48:55
343,88,filter_macbook_button,v11,0.842,1.0,0.88,0.7263,0.764,0.9048,button,,MACBOOK,1,2026-05-26 11:49:28
344,88,filter_macbook_button,v11,0.842,0.7286,0.8626,0.7091,0.764,0.8103,button,,AIRPODS,0,2026-05-26 11:49:28
345,88,filter_macbook_button,v11,0.842,0.6891,0.8626,0.6915,0.764,0.7973,button,,IPAD,0,2026-05-26 11:49:28
346,88,filter_macbook_button,v11,0.842,0.6785,0.8501,0.6408,0.764,0.7903,button,,IPHONE,0,2026-05-26 11:49:28
347,88,filter_macbook_button,v11,0.842,0.6785,0.8376,0.5831,0.764,0.7868,button,,TẤT CẢ,0,2026-05-26 11:49:28
348,88,filter_macbook_button,v11,0.7467,0.62,0.7957,0.5373,0.764,0.7186,button,,Đăng xuất,0,2026-05-26 11:49:28
349,89,filter_airpods_button,v11,0.842,1.0,0.88,0.7248,0.764,0.9048,button,,AIRPODS,1,2026-05-26 11:50:02
350,89,filter_airpods_button,v11,0.842,0.7954,0.8376,0.568,0.764,0.8254,button,,IPHONE,0,2026-05-26 11:50:02
351,89,filter_airpods_button,v11,0.842,0.7582,0.8501,0.6249,0.764,0.8166,button,,IPAD,0,2026-05-26 11:50:02
352,89,filter_airpods_button,v11,0.842,0.7286,0.8626,0.6742,0.764,0.8103,button,,MACBOOK,0,2026-05-26 11:50:02
353,89,filter_airpods_button,v11,0.842,0.62,0.8251,0.5408,0.764,0.764,button,,TẤT CẢ,0,2026-05-26 11:50:02
354,89,filter_airpods_button,v11,0.7467,0.62,0.7832,0.5387,0.764,0.7151,button,,Đăng xuất,0,2026-05-26 11:50:02
355,90,filter_Tất cả_button,v11,0.93,1.0,0.88,0.7294,0.764,0.9391,button,,TẤT CẢ,1,2026-05-26 11:50:36
356,90,filter_Tất cả_button,v11,0.842,0.6785,0.8376,0.6169,0.764,0.7868,button,,MACBOOK,0,2026-05-26 11:50:36
357,90,filter_Tất cả_button,v11,0.842,0.62,0.8626,0.7143,0.764,0.7745,button,,IPHONE,0,2026-05-26 11:50:36
358,90,filter_Tất cả_button,v11,0.842,0.62,0.8501,0.6619,0.764,0.771,button,,IPAD,0,2026-05-26 11:50:36
359,90,filter_Tất cả_button,v11,0.842,0.62,0.8251,0.5468,0.764,0.764,button,,AIRPODS,0,2026-05-26 11:50:36
360,90,filter_Tất cả_button,v11,0.7467,0.7213,0.7627,0.5404,0.764,0.7428,button,,Đăng xuất,0,2026-05-26 11:50:36
361,91,contact_name_field,v2,0.8737,1.0,0.88,0.7512,0.764,0.9171,input,,,1,2026-05-26 11:54:21
362,91,contact_name_field,v2,0.6531,1.0,0.8652,0.5475,0.764,0.827,input,,,0,2026-05-26 11:54:21
363,91,contact_name_field,v2,0.6467,1.0,0.8618,0.6495,0.764,0.8235,input,,,0,2026-05-26 11:54:21
364,92,contact_phone_field,v2,0.8625,1.0,0.88,0.738,0.764,0.9128,input,,,1,2026-05-26 11:54:22
365,92,contact_phone_field,v2,0.6467,1.0,0.8545,0.6368,0.764,0.8215,input,,,0,2026-05-26 11:54:22
366,92,contact_phone_field,v2,0.6467,0.95,0.8618,0.7348,0.764,0.807,input,,,0,2026-05-26 11:54:22
367,93,contact_mess_field,v2,0.845,1.0,0.88,0.7245,0.764,0.906,input,,,1,2026-05-26 11:54:23
368,93,contact_mess_field,v2,0.6467,0.95,0.8652,0.6472,0.764,0.808,input,,,0,2026-05-26 11:54:23
369,93,contact_mess_field,v2,0.6467,0.95,0.8545,0.7492,0.764,0.805,input,,,0,2026-05-26 11:54:23
370,94,contact_submit_button,v2,0.93,0.5583,0.88,0.716,0.764,0.7933,button,,Gửi yêu cầu,1,2026-05-26 11:54:23
371,94,contact_submit_button,v2,0.7414,0.7582,0.7516,0.4799,0.484,0.7498,button,,Đăng xuất,0,2026-05-26 11:54:23
372,95,contact_name_field,v3,0.9745,1.0,0.845,0.7512,0.764,0.9467,input,v3-ct-name,,1,2026-05-26 11:54:49
373,95,contact_name_field,v3,0.6954,1.0,0.8302,0.5475,0.764,0.8337,input,v3-ct-message,,0,2026-05-26 11:54:49
374,95,contact_name_field,v3,0.6846,1.0,0.8268,0.6495,0.764,0.8285,input,v3-ct-phone,,0,2026-05-26 11:54:49
375,96,contact_phone_field,v3,0.9767,1.0,0.845,0.738,0.764,0.9475,input,v3-ct-phone,,1,2026-05-26 11:54:50
376,96,contact_phone_field,v3,0.6738,1.0,0.8195,0.6368,0.764,0.8222,input,v3-ct-message,,0,2026-05-26 11:54:50
377,96,contact_phone_field,v3,0.6846,0.95,0.8268,0.7348,0.764,0.812,input,v3-ct-name,,0,2026-05-26 11:54:50
378,97,contact_mess_field,v3,0.9692,1.0,0.845,0.7245,0.764,0.9446,input,v3-ct-message,,1,2026-05-26 11:54:51
379,97,contact_mess_field,v3,0.6993,0.95,0.8302,0.6472,0.764,0.8187,input,v3-ct-name,,0,2026-05-26 11:54:51
